song_id,filename,filepath,genre_id,genre
735,000735.ogg,train/000735.ogg,12,Old-Time / Historic
21276,021276.ogg,train/021276.ogg,12,Old-Time / Historic
1837,001837.ogg,train/001837.ogg,6,Chiptune / Glitch
16657,016657.ogg,train/016657.ogg,2,Punk
107,000107.ogg,train/000107.ogg,3,Experimental
15571,015571.ogg,train/015571.ogg,5,Folk
21462,021462.ogg,train/021462.ogg,0,Electronic
13778,013778.ogg,train/013778.ogg,2,Punk
3863,003863.ogg,train/003863.ogg,2,Punk
21895,021895.ogg,train/021895.ogg,0,Electronic
13874,013874.ogg,train/013874.ogg,6,Chiptune / Glitch
8861,008861.ogg,train/008861.ogg,4,Hip-Hop
20213,020213.ogg,train/020213.ogg,8,Pop
964,000964.ogg,train/000964.ogg,2,Punk
11363,011363.ogg,train/011363.ogg,0,Electronic
4365,004365.ogg,train/004365.ogg,7,Instrumental
16999,016999.ogg,train/016999.ogg,3,Experimental
6976,006976.ogg,train/006976.ogg,5,Folk
17134,017134.ogg,train/017134.ogg,10,Ambient Electronic
23009,023009.ogg,train/023009.ogg,3,Experimental
14428,014428.ogg,train/014428.ogg,8,Pop
24932,024932.ogg,train/024932.ogg,4,Hip-Hop
4642,004642.ogg,train/004642.ogg,0,Electronic
5797,005797.ogg,train/005797.ogg,6,Chiptune / Glitch
4282,004282.ogg,train/004282.ogg,2,Punk
18535,018535.ogg,train/018535.ogg,3,Experimental
21693,021693.ogg,train/021693.ogg,10,Ambient Electronic
2742,002742.ogg,train/002742.ogg,4,Hip-Hop
19397,019397.ogg,train/019397.ogg,0,Electronic
18928,018928.ogg,train/018928.ogg,2,Punk
22677,022677.ogg,train/022677.ogg,3,Experimental
16347,016347.ogg,train/016347.ogg,1,Rock
7092,007092.ogg,train/007092.ogg,10,Ambient Electronic
12022,012022.ogg,train/012022.ogg,0,Electronic
13249,013249.ogg,train/013249.ogg,0,Electronic
8094,008094.ogg,train/008094.ogg,3,Experimental
14188,014188.ogg,train/014188.ogg,2,Punk
9401,009401.ogg,train/009401.ogg,7,Instrumental
18203,018203.ogg,train/018203.ogg,0,Electronic
19747,019747.ogg,train/019747.ogg,1,Rock
18527,018527.ogg,train/018527.ogg,2,Punk
19515,019515.ogg,train/019515.ogg,5,Folk
9888,009888.ogg,train/009888.ogg,0,Electronic
14073,014073.ogg,train/014073.ogg,13,Jazz
9658,009658.ogg,train/009658.ogg,2,Punk
4022,004022.ogg,train/004022.ogg,0,Electronic
6761,006761.ogg,train/006761.ogg,1,Rock
19521,019521.ogg,train/019521.ogg,4,Hip-Hop
6608,006608.ogg,train/006608.ogg,9,International
20509,020509.ogg,train/020509.ogg,0,Electronic
12290,012290.ogg,train/012290.ogg,1,Rock
11725,011725.ogg,train/011725.ogg,9,International
7978,007978.ogg,train/007978.ogg,0,Electronic
7280,007280.ogg,train/007280.ogg,1,Rock
10877,010877.ogg,train/010877.ogg,1,Rock
8909,008909.ogg,train/008909.ogg,7,Instrumental
8471,008471.ogg,train/008471.ogg,4,Hip-Hop
23791,023791.ogg,train/023791.ogg,0,Electronic
5397,005397.ogg,train/005397.ogg,4,Hip-Hop
5426,005426.ogg,train/005426.ogg,0,Electronic
1613,001613.ogg,train/001613.ogg,8,Pop
7576,007576.ogg,train/007576.ogg,0,Electronic
1977,001977.ogg,train/001977.ogg,0,Electronic
326,000326.ogg,train/000326.ogg,7,Instrumental
19037,019037.ogg,train/019037.ogg,1,Rock
5896,005896.ogg,train/005896.ogg,0,Electronic
24958,024958.ogg,train/024958.ogg,0,Electronic
5774,005774.ogg,train/005774.ogg,2,Punk
19986,019986.ogg,train/019986.ogg,0,Electronic
4268,004268.ogg,train/004268.ogg,0,Electronic
5595,005595.ogg,train/005595.ogg,2,Punk
15456,015456.ogg,train/015456.ogg,0,Electronic
13877,013877.ogg,train/013877.ogg,4,Hip-Hop
21736,021736.ogg,train/021736.ogg,1,Rock
2653,002653.ogg,train/002653.ogg,4,Hip-Hop
7756,007756.ogg,train/007756.ogg,1,Rock
19228,019228.ogg,train/019228.ogg,0,Electronic
13920,013920.ogg,train/013920.ogg,10,Ambient Electronic
16878,016878.ogg,train/016878.ogg,1,Rock
226,000226.ogg,train/000226.ogg,1,Rock
3301,003301.ogg,train/003301.ogg,4,Hip-Hop
7861,007861.ogg,train/007861.ogg,1,Rock
24823,024823.ogg,train/024823.ogg,1,Rock
13955,013955.ogg,train/013955.ogg,1,Rock
23536,023536.ogg,train/023536.ogg,4,Hip-Hop
14461,014461.ogg,train/014461.ogg,1,Rock
9051,009051.ogg,train/009051.ogg,5,Folk
19879,019879.ogg,train/019879.ogg,1,Rock
10155,010155.ogg,train/010155.ogg,4,Hip-Hop
7899,007899.ogg,train/007899.ogg,1,Rock
12983,012983.ogg,train/012983.ogg,2,Punk
12145,012145.ogg,train/012145.ogg,9,International
8809,008809.ogg,train/008809.ogg,0,Electronic
23550,023550.ogg,train/023550.ogg,0,Electronic
1713,001713.ogg,train/001713.ogg,8,Pop
4359,004359.ogg,train/004359.ogg,12,Old-Time / Historic
21966,021966.ogg,train/021966.ogg,3,Experimental
13913,013913.ogg,train/013913.ogg,5,Folk
14249,014249.ogg,train/014249.ogg,10,Ambient Electronic
5770,005770.ogg,train/005770.ogg,0,Electronic
253,000253.ogg,train/000253.ogg,0,Electronic
17599,017599.ogg,train/017599.ogg,4,Hip-Hop
16747,016747.ogg,train/016747.ogg,2,Punk
22059,022059.ogg,train/022059.ogg,3,Experimental
5522,005522.ogg,train/005522.ogg,9,International
6924,006924.ogg,train/006924.ogg,0,Electronic
6738,006738.ogg,train/006738.ogg,1,Rock
6799,006799.ogg,train/006799.ogg,3,Experimental
23129,023129.ogg,train/023129.ogg,0,Electronic
3796,003796.ogg,train/003796.ogg,5,Folk
13711,013711.ogg,train/013711.ogg,3,Experimental
12676,012676.ogg,train/012676.ogg,2,Punk
13974,013974.ogg,train/013974.ogg,1,Rock
21301,021301.ogg,train/021301.ogg,6,Chiptune / Glitch
19278,019278.ogg,train/019278.ogg,4,Hip-Hop
3608,003608.ogg,train/003608.ogg,6,Chiptune / Glitch
13979,013979.ogg,train/013979.ogg,10,Ambient Electronic
5176,005176.ogg,train/005176.ogg,8,Pop
21459,021459.ogg,train/021459.ogg,3,Experimental
596,000596.ogg,train/000596.ogg,3,Experimental
18882,018882.ogg,train/018882.ogg,0,Electronic
21939,021939.ogg,train/021939.ogg,6,Chiptune / Glitch
10539,010539.ogg,train/010539.ogg,0,Electronic
6040,006040.ogg,train/006040.ogg,11,Classical
5454,005454.ogg,train/005454.ogg,3,Experimental
11696,011696.ogg,train/011696.ogg,14,Country
2285,002285.ogg,train/002285.ogg,10,Ambient Electronic
13264,013264.ogg,train/013264.ogg,1,Rock
19192,019192.ogg,train/019192.ogg,1,Rock
19388,019388.ogg,train/019388.ogg,1,Rock
7209,007209.ogg,train/007209.ogg,6,Chiptune / Glitch
8096,008096.ogg,train/008096.ogg,0,Electronic
16067,016067.ogg,train/016067.ogg,2,Punk
19188,019188.ogg,train/019188.ogg,3,Experimental
14596,014596.ogg,train/014596.ogg,3,Experimental
16153,016153.ogg,train/016153.ogg,8,Pop
16143,016143.ogg,train/016143.ogg,8,Pop
6699,006699.ogg,train/006699.ogg,0,Electronic
2566,002566.ogg,train/002566.ogg,7,Instrumental
5922,005922.ogg,train/005922.ogg,9,International
2010,002010.ogg,train/002010.ogg,6,Chiptune / Glitch
19423,019423.ogg,train/019423.ogg,7,Instrumental
21158,021158.ogg,train/021158.ogg,1,Rock
20301,020301.ogg,train/020301.ogg,3,Experimental
13046,013046.ogg,train/013046.ogg,6,Chiptune / Glitch
1239,001239.ogg,train/001239.ogg,18,Easy Listening
15348,015348.ogg,train/015348.ogg,5,Folk
1646,001646.ogg,train/001646.ogg,3,Experimental
20,000020.ogg,train/000020.ogg,4,Hip-Hop
3330,003330.ogg,train/003330.ogg,6,Chiptune / Glitch
5373,005373.ogg,train/005373.ogg,4,Hip-Hop
13197,013197.ogg,train/013197.ogg,7,Instrumental
11810,011810.ogg,train/011810.ogg,3,Experimental
14278,014278.ogg,train/014278.ogg,8,Pop
17059,017059.ogg,train/017059.ogg,4,Hip-Hop
23396,023396.ogg,train/023396.ogg,8,Pop
18054,018054.ogg,train/018054.ogg,2,Punk
5277,005277.ogg,train/005277.ogg,1,Rock
21830,021830.ogg,train/021830.ogg,3,Experimental
13483,013483.ogg,train/013483.ogg,6,Chiptune / Glitch
14992,014992.ogg,train/014992.ogg,3,Experimental
24807,024807.ogg,train/024807.ogg,14,Country
4243,004243.ogg,train/004243.ogg,1,Rock
19727,019727.ogg,train/019727.ogg,0,Electronic
1028,001028.ogg,train/001028.ogg,1,Rock
22324,022324.ogg,train/022324.ogg,8,Pop
1963,001963.ogg,train/001963.ogg,1,Rock
14164,014164.ogg,train/014164.ogg,9,International
3272,003272.ogg,train/003272.ogg,1,Rock
12973,012973.ogg,train/012973.ogg,2,Punk
2970,002970.ogg,train/002970.ogg,4,Hip-Hop
14828,014828.ogg,train/014828.ogg,2,Punk
13990,013990.ogg,train/013990.ogg,1,Rock
9884,009884.ogg,train/009884.ogg,2,Punk
6770,006770.ogg,train/006770.ogg,0,Electronic
21148,021148.ogg,train/021148.ogg,14,Country
6597,006597.ogg,train/006597.ogg,12,Old-Time / Historic
18196,018196.ogg,train/018196.ogg,5,Folk
10706,010706.ogg,train/010706.ogg,16,Spoken
18676,018676.ogg,train/018676.ogg,0,Electronic
22678,022678.ogg,train/022678.ogg,2,Punk
11065,011065.ogg,train/011065.ogg,7,Instrumental
19627,019627.ogg,train/019627.ogg,3,Experimental
21393,021393.ogg,train/021393.ogg,8,Pop
2850,002850.ogg,train/002850.ogg,1,Rock
19314,019314.ogg,train/019314.ogg,2,Punk
2181,002181.ogg,train/002181.ogg,2,Punk
14668,014668.ogg,train/014668.ogg,0,Electronic
10812,010812.ogg,train/010812.ogg,16,Spoken
7166,007166.ogg,train/007166.ogg,2,Punk
22019,022019.ogg,train/022019.ogg,4,Hip-Hop
23049,023049.ogg,train/023049.ogg,6,Chiptune / Glitch
11367,011367.ogg,train/011367.ogg,7,Instrumental
12385,012385.ogg,train/012385.ogg,8,Pop
5560,005560.ogg,train/005560.ogg,2,Punk
22175,022175.ogg,train/022175.ogg,9,International
17119,017119.ogg,train/017119.ogg,3,Experimental
918,000918.ogg,train/000918.ogg,10,Ambient Electronic
16738,016738.ogg,train/016738.ogg,8,Pop
6685,006685.ogg,train/006685.ogg,1,Rock
22721,022721.ogg,train/022721.ogg,7,Instrumental
7971,007971.ogg,train/007971.ogg,1,Rock
990,000990.ogg,train/000990.ogg,3,Experimental
13710,013710.ogg,train/013710.ogg,1,Rock
437,000437.ogg,train/000437.ogg,1,Rock
12765,012765.ogg,train/012765.ogg,9,International
21813,021813.ogg,train/021813.ogg,4,Hip-Hop
7784,007784.ogg,train/007784.ogg,5,Folk
10023,010023.ogg,train/010023.ogg,1,Rock
8674,008674.ogg,train/008674.ogg,7,Instrumental
2806,002806.ogg,train/002806.ogg,0,Electronic
19943,019943.ogg,train/019943.ogg,3,Experimental
12974,012974.ogg,train/012974.ogg,6,Chiptune / Glitch
22237,022237.ogg,train/022237.ogg,3,Experimental
19398,019398.ogg,train/019398.ogg,5,Folk
10450,010450.ogg,train/010450.ogg,1,Rock
14040,014040.ogg,train/014040.ogg,5,Folk
19672,019672.ogg,train/019672.ogg,3,Experimental
20995,020995.ogg,train/020995.ogg,9,International
14878,014878.ogg,train/014878.ogg,3,Experimental
22994,022994.ogg,train/022994.ogg,11,Classical
24039,024039.ogg,train/024039.ogg,0,Electronic
19936,019936.ogg,train/019936.ogg,8,Pop
10609,010609.ogg,train/010609.ogg,0,Electronic
2121,002121.ogg,train/002121.ogg,9,International
13859,013859.ogg,train/013859.ogg,0,Electronic
4020,004020.ogg,train/004020.ogg,6,Chiptune / Glitch
20826,020826.ogg,train/020826.ogg,4,Hip-Hop
11211,011211.ogg,train/011211.ogg,1,Rock
577,000577.ogg,train/000577.ogg,11,Classical
24641,024641.ogg,train/024641.ogg,10,Ambient Electronic
21334,021334.ogg,train/021334.ogg,0,Electronic
21989,021989.ogg,train/021989.ogg,0,Electronic
13401,013401.ogg,train/013401.ogg,4,Hip-Hop
15535,015535.ogg,train/015535.ogg,4,Hip-Hop
6693,006693.ogg,train/006693.ogg,7,Instrumental
10819,010819.ogg,train/010819.ogg,6,Chiptune / Glitch
21626,021626.ogg,train/021626.ogg,8,Pop
5686,005686.ogg,train/005686.ogg,7,Instrumental
7353,007353.ogg,train/007353.ogg,1,Rock
24778,024778.ogg,train/024778.ogg,2,Punk
9985,009985.ogg,train/009985.ogg,1,Rock
11051,011051.ogg,train/011051.ogg,8,Pop
10957,010957.ogg,train/010957.ogg,2,Punk
19456,019456.ogg,train/019456.ogg,10,Ambient Electronic
17039,017039.ogg,train/017039.ogg,2,Punk
10630,010630.ogg,train/010630.ogg,3,Experimental
1855,001855.ogg,train/001855.ogg,0,Electronic
14742,014742.ogg,train/014742.ogg,4,Hip-Hop
15262,015262.ogg,train/015262.ogg,3,Experimental
10018,010018.ogg,train/010018.ogg,2,Punk
16582,016582.ogg,train/016582.ogg,9,International
313,000313.ogg,train/000313.ogg,0,Electronic
8553,008553.ogg,train/008553.ogg,11,Classical
13992,013992.ogg,train/013992.ogg,7,Instrumental
19253,019253.ogg,train/019253.ogg,2,Punk
18285,018285.ogg,train/018285.ogg,6,Chiptune / Glitch
1606,001606.ogg,train/001606.ogg,13,Jazz
4460,004460.ogg,train/004460.ogg,1,Rock
15077,015077.ogg,train/015077.ogg,2,Punk
24643,024643.ogg,train/024643.ogg,1,Rock
9192,009192.ogg,train/009192.ogg,11,Classical
10049,010049.ogg,train/010049.ogg,2,Punk
20891,020891.ogg,train/020891.ogg,2,Punk
20787,020787.ogg,train/020787.ogg,1,Rock
2954,002954.ogg,train/002954.ogg,7,Instrumental
17207,017207.ogg,train/017207.ogg,4,Hip-Hop
14783,014783.ogg,train/014783.ogg,1,Rock
22610,022610.ogg,train/022610.ogg,11,Classical
18807,018807.ogg,train/018807.ogg,2,Punk
18581,018581.ogg,train/018581.ogg,10,Ambient Electronic
13632,013632.ogg,train/013632.ogg,9,International
17254,017254.ogg,train/017254.ogg,4,Hip-Hop
16887,016887.ogg,train/016887.ogg,9,International
9095,009095.ogg,train/009095.ogg,0,Electronic
17183,017183.ogg,train/017183.ogg,6,Chiptune / Glitch
5189,005189.ogg,train/005189.ogg,0,Electronic
15905,015905.ogg,train/015905.ogg,0,Electronic
6496,006496.ogg,train/006496.ogg,12,Old-Time / Historic
17300,017300.ogg,train/017300.ogg,4,Hip-Hop
2976,002976.ogg,train/002976.ogg,3,Experimental
3929,003929.ogg,train/003929.ogg,5,Folk
5030,005030.ogg,train/005030.ogg,11,Classical
3522,003522.ogg,train/003522.ogg,4,Hip-Hop
17111,017111.ogg,train/017111.ogg,4,Hip-Hop
3165,003165.ogg,train/003165.ogg,0,Electronic
15616,015616.ogg,train/015616.ogg,4,Hip-Hop
24531,024531.ogg,train/024531.ogg,3,Experimental
8541,008541.ogg,train/008541.ogg,4,Hip-Hop
17819,017819.ogg,train/017819.ogg,5,Folk
22086,022086.ogg,train/022086.ogg,1,Rock
4966,004966.ogg,train/004966.ogg,3,Experimental
6875,006875.ogg,train/006875.ogg,7,Instrumental
5650,005650.ogg,train/005650.ogg,0,Electronic
12158,012158.ogg,train/012158.ogg,11,Classical
10451,010451.ogg,train/010451.ogg,1,Rock
786,000786.ogg,train/000786.ogg,0,Electronic
4905,004905.ogg,train/004905.ogg,1,Rock
18865,018865.ogg,train/018865.ogg,2,Punk
4012,004012.ogg,train/004012.ogg,13,Jazz
23984,023984.ogg,train/023984.ogg,2,Punk
12726,012726.ogg,train/012726.ogg,0,Electronic
3462,003462.ogg,train/003462.ogg,0,Electronic
19563,019563.ogg,train/019563.ogg,4,Hip-Hop
18740,018740.ogg,train/018740.ogg,7,Instrumental
20586,020586.ogg,train/020586.ogg,2,Punk
2170,002170.ogg,train/002170.ogg,11,Classical
9723,009723.ogg,train/009723.ogg,4,Hip-Hop
7837,007837.ogg,train/007837.ogg,12,Old-Time / Historic
8016,008016.ogg,train/008016.ogg,4,Hip-Hop
13458,013458.ogg,train/013458.ogg,1,Rock
4169,004169.ogg,train/004169.ogg,0,Electronic
595,000595.ogg,train/000595.ogg,4,Hip-Hop
16774,016774.ogg,train/016774.ogg,7,Instrumental
6879,006879.ogg,train/006879.ogg,1,Rock
18491,018491.ogg,train/018491.ogg,9,International
1327,001327.ogg,train/001327.ogg,5,Folk
11315,011315.ogg,train/011315.ogg,0,Electronic
13269,013269.ogg,train/013269.ogg,0,Electronic
7580,007580.ogg,train/007580.ogg,2,Punk
20325,020325.ogg,train/020325.ogg,1,Rock
19722,019722.ogg,train/019722.ogg,8,Pop
21680,021680.ogg,train/021680.ogg,9,International
17597,017597.ogg,train/017597.ogg,1,Rock
19093,019093.ogg,train/019093.ogg,8,Pop
17125,017125.ogg,train/017125.ogg,1,Rock
19823,019823.ogg,train/019823.ogg,0,Electronic
14417,014417.ogg,train/014417.ogg,6,Chiptune / Glitch
10466,010466.ogg,train/010466.ogg,11,Classical
18747,018747.ogg,train/018747.ogg,3,Experimental
498,000498.ogg,train/000498.ogg,0,Electronic
9008,009008.ogg,train/009008.ogg,8,Pop
19594,019594.ogg,train/019594.ogg,4,Hip-Hop
22432,022432.ogg,train/022432.ogg,1,Rock
13316,013316.ogg,train/013316.ogg,8,Pop
8629,008629.ogg,train/008629.ogg,2,Punk
7991,007991.ogg,train/007991.ogg,10,Ambient Electronic
7013,007013.ogg,train/007013.ogg,0,Electronic
10014,010014.ogg,train/010014.ogg,2,Punk
4372,004372.ogg,train/004372.ogg,2,Punk
10217,010217.ogg,train/010217.ogg,1,Rock
14733,014733.ogg,train/014733.ogg,16,Spoken
18696,018696.ogg,train/018696.ogg,0,Electronic
4070,004070.ogg,train/004070.ogg,1,Rock
10913,010913.ogg,train/010913.ogg,6,Chiptune / Glitch
7795,007795.ogg,train/007795.ogg,18,Easy Listening
22422,022422.ogg,train/022422.ogg,4,Hip-Hop
7954,007954.ogg,train/007954.ogg,1,Rock
1302,001302.ogg,train/001302.ogg,10,Ambient Electronic
7867,007867.ogg,train/007867.ogg,0,Electronic
1790,001790.ogg,train/001790.ogg,0,Electronic
18106,018106.ogg,train/018106.ogg,3,Experimental
8506,008506.ogg,train/008506.ogg,2,Punk
17013,017013.ogg,train/017013.ogg,0,Electronic
22924,022924.ogg,train/022924.ogg,10,Ambient Electronic
18316,018316.ogg,train/018316.ogg,0,Electronic
11176,011176.ogg,train/011176.ogg,4,Hip-Hop
255,000255.ogg,train/000255.ogg,3,Experimental
4211,004211.ogg,train/004211.ogg,7,Instrumental
17269,017269.ogg,train/017269.ogg,3,Experimental
11782,011782.ogg,train/011782.ogg,1,Rock
11443,011443.ogg,train/011443.ogg,1,Rock
8575,008575.ogg,train/008575.ogg,4,Hip-Hop
20684,020684.ogg,train/020684.ogg,5,Folk
664,000664.ogg,train/000664.ogg,2,Punk
21661,021661.ogg,train/021661.ogg,4,Hip-Hop
5983,005983.ogg,train/005983.ogg,0,Electronic
7360,007360.ogg,train/007360.ogg,6,Chiptune / Glitch
20197,020197.ogg,train/020197.ogg,2,Punk
12292,012292.ogg,train/012292.ogg,0,Electronic
1218,001218.ogg,train/001218.ogg,0,Electronic
21773,021773.ogg,train/021773.ogg,1,Rock
5976,005976.ogg,train/005976.ogg,6,Chiptune / Glitch
18834,018834.ogg,train/018834.ogg,10,Ambient Electronic
7484,007484.ogg,train/007484.ogg,2,Punk
17698,017698.ogg,train/017698.ogg,6,Chiptune / Glitch
12167,012167.ogg,train/012167.ogg,2,Punk
21962,021962.ogg,train/021962.ogg,3,Experimental
1219,001219.ogg,train/001219.ogg,4,Hip-Hop
4830,004830.ogg,train/004830.ogg,1,Rock
6990,006990.ogg,train/006990.ogg,11,Classical
1091,001091.ogg,train/001091.ogg,3,Experimental
1152,001152.ogg,train/001152.ogg,0,Electronic
16314,016314.ogg,train/016314.ogg,1,Rock
24509,024509.ogg,train/024509.ogg,1,Rock
3990,003990.ogg,train/003990.ogg,5,Folk
18214,018214.ogg,train/018214.ogg,6,Chiptune / Glitch
13621,013621.ogg,train/013621.ogg,12,Old-Time / Historic
16572,016572.ogg,train/016572.ogg,6,Chiptune / Glitch
5837,005837.ogg,train/005837.ogg,0,Electronic
7384,007384.ogg,train/007384.ogg,9,International
20251,020251.ogg,train/020251.ogg,1,Rock
4897,004897.ogg,train/004897.ogg,4,Hip-Hop
2425,002425.ogg,train/002425.ogg,3,Experimental
11215,011215.ogg,train/011215.ogg,1,Rock
2146,002146.ogg,train/002146.ogg,2,Punk
19590,019590.ogg,train/019590.ogg,10,Ambient Electronic
4483,004483.ogg,train/004483.ogg,1,Rock
23116,023116.ogg,train/023116.ogg,1,Rock
11674,011674.ogg,train/011674.ogg,5,Folk
1210,001210.ogg,train/001210.ogg,3,Experimental
439,000439.ogg,train/000439.ogg,1,Rock
1155,001155.ogg,train/001155.ogg,1,Rock
109,000109.ogg,train/000109.ogg,2,Punk
687,000687.ogg,train/000687.ogg,4,Hip-Hop
20120,020120.ogg,train/020120.ogg,0,Electronic
11825,011825.ogg,train/011825.ogg,7,Instrumental
2707,002707.ogg,train/002707.ogg,0,Electronic
10293,010293.ogg,train/010293.ogg,3,Experimental
2080,002080.ogg,train/002080.ogg,1,Rock
15343,015343.ogg,train/015343.ogg,11,Classical
20596,020596.ogg,train/020596.ogg,3,Experimental
11422,011422.ogg,train/011422.ogg,2,Punk
22338,022338.ogg,train/022338.ogg,10,Ambient Electronic
21230,021230.ogg,train/021230.ogg,1,Rock
6031,006031.ogg,train/006031.ogg,4,Hip-Hop
16162,016162.ogg,train/016162.ogg,2,Punk
10567,010567.ogg,train/010567.ogg,2,Punk
16740,016740.ogg,train/016740.ogg,6,Chiptune / Glitch
10279,010279.ogg,train/010279.ogg,1,Rock
24294,024294.ogg,train/024294.ogg,8,Pop
14601,014601.ogg,train/014601.ogg,4,Hip-Hop
15852,015852.ogg,train/015852.ogg,12,Old-Time / Historic
12030,012030.ogg,train/012030.ogg,0,Electronic
20857,020857.ogg,train/020857.ogg,1,Rock
22238,022238.ogg,train/022238.ogg,2,Punk
125,000125.ogg,train/000125.ogg,8,Pop
22034,022034.ogg,train/022034.ogg,6,Chiptune / Glitch
8226,008226.ogg,train/008226.ogg,13,Jazz
20594,020594.ogg,train/020594.ogg,13,Jazz
17887,017887.ogg,train/017887.ogg,8,Pop
17236,017236.ogg,train/017236.ogg,17,Blues
18565,018565.ogg,train/018565.ogg,0,Electronic
20436,020436.ogg,train/020436.ogg,8,Pop
20685,020685.ogg,train/020685.ogg,4,Hip-Hop
20049,020049.ogg,train/020049.ogg,16,Spoken
14443,014443.ogg,train/014443.ogg,12,Old-Time / Historic
22352,022352.ogg,train/022352.ogg,0,Electronic
22017,022017.ogg,train/022017.ogg,2,Punk
2184,002184.ogg,train/002184.ogg,2,Punk
17994,017994.ogg,train/017994.ogg,0,Electronic
18152,018152.ogg,train/018152.ogg,9,International
11842,011842.ogg,train/011842.ogg,3,Experimental
14152,014152.ogg,train/014152.ogg,7,Instrumental
11803,011803.ogg,train/011803.ogg,0,Electronic
5511,005511.ogg,train/005511.ogg,2,Punk
9581,009581.ogg,train/009581.ogg,1,Rock
15184,015184.ogg,train/015184.ogg,8,Pop
7110,007110.ogg,train/007110.ogg,8,Pop
15767,015767.ogg,train/015767.ogg,2,Punk
8781,008781.ogg,train/008781.ogg,10,Ambient Electronic
14739,014739.ogg,train/014739.ogg,0,Electronic
12811,012811.ogg,train/012811.ogg,2,Punk
19720,019720.ogg,train/019720.ogg,7,Instrumental
12218,012218.ogg,train/012218.ogg,16,Spoken
22342,022342.ogg,train/022342.ogg,0,Electronic
14110,014110.ogg,train/014110.ogg,3,Experimental
21395,021395.ogg,train/021395.ogg,0,Electronic
8634,008634.ogg,train/008634.ogg,7,Instrumental
19604,019604.ogg,train/019604.ogg,2,Punk
13411,013411.ogg,train/013411.ogg,0,Electronic
16171,016171.ogg,train/016171.ogg,5,Folk
17014,017014.ogg,train/017014.ogg,1,Rock
20047,020047.ogg,train/020047.ogg,13,Jazz
21080,021080.ogg,train/021080.ogg,7,Instrumental
14370,014370.ogg,train/014370.ogg,0,Electronic
16392,016392.ogg,train/016392.ogg,13,Jazz
4220,004220.ogg,train/004220.ogg,1,Rock
2439,002439.ogg,train/002439.ogg,0,Electronic
19170,019170.ogg,train/019170.ogg,0,Electronic
7468,007468.ogg,train/007468.ogg,10,Ambient Electronic
14184,014184.ogg,train/014184.ogg,3,Experimental
971,000971.ogg,train/000971.ogg,12,Old-Time / Historic
12490,012490.ogg,train/012490.ogg,10,Ambient Electronic
21648,021648.ogg,train/021648.ogg,5,Folk
16992,016992.ogg,train/016992.ogg,17,Blues
14613,014613.ogg,train/014613.ogg,7,Instrumental
13840,013840.ogg,train/013840.ogg,0,Electronic
24948,024948.ogg,train/024948.ogg,10,Ambient Electronic
11989,011989.ogg,train/011989.ogg,11,Classical
11823,011823.ogg,train/011823.ogg,0,Electronic
18414,018414.ogg,train/018414.ogg,10,Ambient Electronic
5091,005091.ogg,train/005091.ogg,8,Pop
18252,018252.ogg,train/018252.ogg,1,Rock
12192,012192.ogg,train/012192.ogg,0,Electronic
3157,003157.ogg,train/003157.ogg,4,Hip-Hop
7892,007892.ogg,train/007892.ogg,2,Punk
21035,021035.ogg,train/021035.ogg,2,Punk
15336,015336.ogg,train/015336.ogg,0,Electronic
21960,021960.ogg,train/021960.ogg,2,Punk
24055,024055.ogg,train/024055.ogg,1,Rock
24603,024603.ogg,train/024603.ogg,2,Punk
365,000365.ogg,train/000365.ogg,4,Hip-Hop
22628,022628.ogg,train/022628.ogg,11,Classical
15528,015528.ogg,train/015528.ogg,3,Experimental
22391,022391.ogg,train/022391.ogg,2,Punk
4976,004976.ogg,train/004976.ogg,13,Jazz
2632,002632.ogg,train/002632.ogg,1,Rock
15331,015331.ogg,train/015331.ogg,1,Rock
24671,024671.ogg,train/024671.ogg,0,Electronic
8146,008146.ogg,train/008146.ogg,4,Hip-Hop
18058,018058.ogg,train/018058.ogg,10,Ambient Electronic
16252,016252.ogg,train/016252.ogg,2,Punk
24084,024084.ogg,train/024084.ogg,1,Rock
18401,018401.ogg,train/018401.ogg,2,Punk
8138,008138.ogg,train/008138.ogg,6,Chiptune / Glitch
2311,002311.ogg,train/002311.ogg,6,Chiptune / Glitch
13801,013801.ogg,train/013801.ogg,1,Rock
12146,012146.ogg,train/012146.ogg,3,Experimental
16057,016057.ogg,train/016057.ogg,0,Electronic
11942,011942.ogg,train/011942.ogg,0,Electronic
12539,012539.ogg,train/012539.ogg,0,Electronic
9598,009598.ogg,train/009598.ogg,5,Folk
18731,018731.ogg,train/018731.ogg,2,Punk
21493,021493.ogg,train/021493.ogg,1,Rock
17981,017981.ogg,train/017981.ogg,9,International
15592,015592.ogg,train/015592.ogg,11,Classical
14514,014514.ogg,train/014514.ogg,7,Instrumental
8911,008911.ogg,train/008911.ogg,17,Blues
569,000569.ogg,train/000569.ogg,4,Hip-Hop
13120,013120.ogg,train/013120.ogg,0,Electronic
16299,016299.ogg,train/016299.ogg,1,Rock
6949,006949.ogg,train/006949.ogg,5,Folk
7676,007676.ogg,train/007676.ogg,1,Rock
962,000962.ogg,train/000962.ogg,10,Ambient Electronic
9715,009715.ogg,train/009715.ogg,5,Folk
11145,011145.ogg,train/011145.ogg,2,Punk
7458,007458.ogg,train/007458.ogg,0,Electronic
15817,015817.ogg,train/015817.ogg,4,Hip-Hop
11380,011380.ogg,train/011380.ogg,0,Electronic
